id,HR,HR.95L,HR.95H,pvalue
KCNK3|S100A13,0.182613035,0.109124236,0.305592249,9.62E-11
PSMD5|S100A9,0.342677153,0.247762214,0.473952945,9.66E-11
ERBB2|MSR1,0.367231581,0.271114867,0.497423972,9.78E-11
PDIA2|ADM2,0.307171377,0.214829783,0.439204721,9.79E-11
PSMB8|ATG7,2.98952069,2.14546866,4.165632492,9.81E-11
MCM2|FGF13,4.412637106,2.814377247,6.918534553,9.84E-11
KCNK3|CTSS,0.195752028,0.119427157,0.320855469,9.88E-11
SSTR2|CTSS,0.190101253,0.114944603,0.314399157,9.95E-11
F2R|LARP4B,3.795388488,2.533397727,5.686029327,9.99E-11
PSMF1|RND2,2.773663043,2.035869124,3.778831646,1.01E-10
GATA4|MMP3,2.697255578,1.996515993,3.643941585,1.02E-10
BAG1|FPR1,0.330495277,0.236251575,0.462333967,1.02E-10
BIRC5|SNAP25,3.231815319,2.264491896,4.612350468,1.02E-10
PDLIM1|GAS1,2.81658973,2.057522264,3.855694711,1.03E-10
COL1A1|RELN,3.504991889,2.396017385,5.127244995,1.03E-10
FABP5|ITGA2,3.48114966,2.384518131,5.082118186,1.04E-10
TNFSF4|CHRNA1,0.353857798,0.258181499,0.484989597,1.05E-10
PSMB10|COL4A1,0.229069353,0.146464681,0.358262266,1.06E-10
CD4|CTSS,0.311832591,0.21894464,0.444128547,1.06E-10
ATG7|CTSS,0.366105457,0.269874346,0.496650415,1.06E-10
FGF13|PSMD5,0.257603792,0.17067497,0.388807529,1.06E-10
NGFR|RELN,3.54544652,2.414387507,5.206368486,1.07E-10
PSMB8|PARP4,2.68537967,1.989577749,3.624519814,1.08E-10
PRKCB|ITGB4,0.285040831,0.194701428,0.417296761,1.09E-10
CTSZ|PSMD3,2.874132481,2.085415884,3.961146351,1.11E-10
EZH2|GCLC,3.426205739,2.356493588,4.981505499,1.13E-10
ERBB2|S100A9,0.292577595,0.201378801,0.425077758,1.13E-10
FMOD|CTSS,3.025620141,2.161050073,4.236078261,1.13E-10
LEF1|COL1A1,0.299589194,0.207640757,0.432254663,1.16E-10
RFC2|SNAP25,2.727649142,2.009850241,3.701803095,1.19E-10
ELN|PLAT,0.320756076,0.226906846,0.45342158,1.21E-10
PSMB10|TGFBI,0.33065877,0.236042117,0.463202175,1.24E-10
PTPN6|UROS,2.722046791,2.006199774,3.693320491,1.26E-10
KCNK3|GNL3L,0.213095825,0.133034191,0.341339547,1.26E-10
IL6|KCNC2,2.673885725,1.981363406,3.60845711,1.27E-10
CORO1A|INPP5F,3.02526186,2.158899412,4.239293999,1.27E-10
TREM1|ACP5,2.726273664,2.008201169,3.701107342,1.27E-10
NFIL3|COL1A1,0.365844754,0.269266332,0.4970632,1.28E-10
CASP3|S100A11,0.343216392,0.24773941,0.475489514,1.28E-10
BID|ITGA6,0.318175691,0.22437231,0.451195472,1.31E-10
ADM2|GATA4,0.358254843,0.261888709,0.490080435,1.35E-10
SEMA6C|GNL3L,0.323493286,0.229221069,0.456537029,1.35E-10
PTPN6|TOP3B,2.981801231,2.136140093,4.162245073,1.36E-10
GNL3L|S100A13,0.32934634,0.234637198,0.462283954,1.36E-10
PRKACA|PHF21A,4.12093036,2.674379867,6.349908343,1.37E-10
F2R|TGFBI,0.370913678,0.274002494,0.502101111,1.37E-10
COL1A1|BCL2L1,2.852204361,2.07097677,3.928131804,1.38E-10
CORO1A|RRM2,0.314711329,0.221034391,0.44808964,1.43E-10
FMOD|OXTR,2.7190985,2.002708939,3.691747967,1.44E-10
RFC2|COL4A1,0.176697476,0.104011761,0.300177573,1.45E-10
COL4A1|NXPH3,4.200875022,2.708402349,6.515778927,1.46E-10
COL1A1|PSMD5,2.765451703,2.025956773,3.774869843,1.48E-10
RAB13|PKP4,2.640183832,1.961622002,3.553472923,1.50E-10
COL1A1|EFNB1,2.719225204,2.001816989,3.693737115,1.54E-10
CD4|GRIK2,3.201154905,2.241710317,4.571238598,1.55E-10
PLCG1|COL1A1,0.339444165,0.243814915,0.472581182,1.56E-10
IL18|FMOD,0.361860425,0.265011978,0.494102071,1.59E-10
GADD45G|ADORA1,0.292918146,0.201049144,0.426766506,1.61E-10
TOP3B|S100A11,0.177735502,0.104661772,0.301828526,1.62E-10
KCNK3|MCM2,0.186571144,0.111494161,0.312202822,1.64E-10
PSMD12|VAMP8,0.369705328,0.272415079,0.50174179,1.70E-10
TOP3B|GRIK2,2.982120056,2.132401721,4.170433715,1.71E-10
CHAF1B|TNFRSF11B,0.358868012,0.261996597,0.491556957,1.72E-10
PYCARD|RRM2,0.302341326,0.209413601,0.436505924,1.72E-10
PSMD9|VAMP8,0.325289728,0.230406228,0.459247166,1.74E-10
NGFR|PSMD12,2.641709019,1.960328873,3.559926416,1.74E-10
COL1A2|LAMP2,3.265322307,2.270209756,4.696627588,1.76E-10
ACTN1|CHI3L2,0.327660856,0.232532288,0.461706361,1.81E-10
LAMP2|CLIC4,0.325020692,0.230038636,0.459220469,1.85E-10
NGFR|RECQL,2.721727134,2.000317716,3.703310994,1.86E-10
TNFRSF12A|S100A13,2.755531825,2.017152395,3.764195335,1.90E-10
ATG7|RIN2,3.432711637,2.348344928,5.017793188,1.92E-10
NGFR|FMOD,0.374823595,0.277105281,0.507001264,1.92E-10
MTDH|PKP4,3.182698069,2.228200819,4.546074532,1.96E-10
SSTR2|S100PBP,0.196004759,0.11865892,0.323767193,1.97E-10
CASP9|DLC1,0.348289503,0.251653042,0.482035016,2.00E-10
CTSZ|CHI3L2,0.375823039,0.277975434,0.508113089,2.02E-10
TNFSF4|DPEP1,0.381374541,0.283348196,0.513313804,2.03E-10
PSMB9|RRM2,0.381736844,0.283673939,0.513698996,2.05E-10
COL1A2|ATG5,3.572312079,2.411534408,5.291823143,2.15E-10
CHAF1B|PTK6,6.232194016,3.542837995,10.96303085,2.16E-10
ITGA2|PRKCG,3.885930992,2.555747114,5.908432643,2.17E-10
CTSZ|RAB13,2.733823496,2.003916404,3.729592158,2.21E-10
PRKCB|HSPB1,0.205805848,0.126295657,0.335372157,2.22E-10
BCAT1|GRID2,4.138976878,2.667381227,6.422452637,2.35E-10
KCNC2|ITGA2,0.246239134,0.159619566,0.379863902,2.36E-10
PTGER3|ACP5,0.233656357,0.148968441,0.366488989,2.44E-10
CHI3L2|SNX10,2.827918098,2.049643495,3.901713047,2.45E-10
NOD1|RRM2,0.294325883,0.201506024,0.429901417,2.50E-10
ABCC3|HBQ1,5.682265139,3.317331594,9.733165404,2.50E-10
HSPB1|GRIK2,5.882352694,3.396762443,10.18678044,2.54E-10
S100B|PIK3R1,2.981472352,2.124716012,4.183701414,2.61E-10
TNFRSF12A|ABCA5,4.117265554,2.654381615,6.38637472,2.64E-10
HMOX1|ATG7,2.919587061,2.09387532,4.070915075,2.66E-10
CTSZ|UROS,5.825734577,3.371282229,10.06714391,2.71E-10
KCNK3|COL4A1,0.127406262,0.067211577,0.241511306,2.71E-10
PLAT|CTSS,2.591449503,1.928193937,3.482850142,2.74E-10
DPEP1|PIGZ,2.948341243,2.10716586,4.125311751,2.81E-10
TNFSF4|MELK,0.314962245,0.219959257,0.450998139,2.84E-10
DIRAS3|ABCA5,2.773911211,2.019857493,3.809468459,2.91E-10
FASN|ITGB4,0.348328185,0.250931199,0.483529052,2.93E-10
PSMB10|KLHL4,0.366500986,0.268230559,0.500774307,2.93E-10
PKP4|FPR1,0.31642311,0.221201981,0.452634215,2.98E-10
TNFRSF12A|CDC25A,3.744518149,2.482706235,5.647634009,3.03E-10
SIRT1|ABCA5,0.319787143,0.224245089,0.456035925,3.05E-10
ALDH3B1|ADCYAP1R1,3.12085058,2.18959356,4.44818094,3.09E-10
CTSZ|GRIK2,3.544487242,2.390065804,5.256503727,3.10E-10
ATG7|NGFR,0.362607476,0.264379658,0.497330933,3.11E-10
GADD45G|TNR,2.629513119,1.945750478,3.553559062,3.13E-10
PDIA2|BICC1,0.384262034,0.285221325,0.517693799,3.19E-10
TNFRSF12A|ADORA1,2.892628159,2.077443905,4.027688857,3.20E-10
FASN|S100B,0.330557674,0.23408067,0.466797945,3.24E-10
PDIA2|PYCARD,0.232025622,0.147121605,0.365927827,3.28E-10
SNAP25|LAPTM5,0.292097887,0.198982385,0.428787582,3.31E-10
PARP4|CTSS,0.389259405,0.290017287,0.522461561,3.31E-10
GADD45G|ACTN1,0.152711286,0.084953823,0.27451074,3.37E-10
PSMD5|S100A11,0.296505045,0.202878584,0.433339192,3.40E-10
ALDH3B1|MSR1,0.22515071,0.141364745,0.35859607,3.41E-10
ALDH3B1|CHI3L2,0.268564185,0.178149127,0.404867106,3.44E-10
FGF13|GAS1,0.317943499,0.222296546,0.454744218,3.48E-10
PSMC5|BCL2L1,0.389675474,0.290307438,0.523055751,3.50E-10
ADCYAP1R1|TNR,2.890783479,2.074785079,4.02770832,3.54E-10
BCAT1|HIST2H2BE,2.656399741,1.95753959,3.604759577,3.56E-10
PSMD9|EFNB1,0.342513177,0.245058974,0.47872263,3.56E-10
IL1A|MAP1LC3C,0.38889531,0.289481382,0.52245005,3.61E-10
COL1A1|OGDH,2.914368623,2.085939226,4.071808213,3.64E-10
SSTR5|ADM2,0.28687036,0.194137332,0.423898909,3.66E-10
SSTR2|GNL3L,0.1927867,0.115201059,0.322624742,3.70E-10
FGF13|S100A11,0.2221,0.138703334,0.355639686,3.75E-10
TNFSF4|PRKCG,2.596320325,1.926180956,3.499608491,3.77E-10
GNL3L|INPP5F,2.78367527,2.020497945,3.835117986,3.80E-10
CYP2E1|ABCA5,0.305204595,0.210508138,0.442499971,3.80E-10
PSMB9|GRID2,3.626175033,2.422763206,5.427334103,3.83E-10
ERBB2|COL1A1,0.389706097,0.29010737,0.523498739,3.90E-10
PSMD9|COL1A2,0.285435549,0.192732676,0.42272776,3.92E-10
CTSZ|PRKACA,2.612102079,1.933527358,3.528823755,3.95E-10
CD4|ERCC5,2.973467478,2.113352293,4.18364173,3.97E-10
TOM1L1|BRCA1,3.088051075,2.168912749,4.396700349,3.98E-10
KCNC2|MSR1,0.201395136,0.121865942,0.332824741,4.05E-10
PSMB10|TOP2A,0.349506131,0.251298159,0.486094032,4.22E-10
CD4|SHANK2,3.859292042,2.526004011,5.896322809,4.24E-10
RFC2|TOP2A,0.342240274,0.244432418,0.479185232,4.27E-10
LEF1|MELK,0.334874466,0.237499573,0.472173092,4.36E-10
PSMD12|COL4A1,0.175649322,0.101696783,0.303379158,4.44E-10
TREM1|CDC25A,3.039261123,2.143161994,4.310037319,4.47E-10
DHRS2|BIRC5,0.226869049,0.142320262,0.361646084,4.52E-10
NOD2|MELK,0.299875682,0.205359466,0.437892764,4.52E-10
MMP3|HBQ1,2.73207768,1.991884443,3.747330059,4.54E-10
NFIL3|PDLIM1,0.338966235,0.241228945,0.476303158,4.56E-10
PDIA2|IL6,0.374332908,0.274834603,0.50985256,4.57E-10
PSMB10|BIRC5,0.337722629,0.239999348,0.475237016,4.71E-10
PRKCB|PLIN3,0.256391327,0.167054912,0.393502422,4.75E-10
DIRAS3|GAS1,2.831762917,2.04052012,3.929822176,4.79E-10
CORO1A|SHANK2,4.527895319,2.814353635,7.28474054,4.82E-10
NAMPT|RAB13,3.065945517,2.154345546,4.363284214,4.88E-10
KCNK3|RFC2,0.202923713,0.122785193,0.33536644,4.90E-10
RELN|KLHL4,0.318191459,0.221793655,0.45648648,5.01E-10
ATG7|TGFBI,0.375867778,0.276098614,0.511688867,5.06E-10
S100A11|HIST2H2BE,3.235161892,2.234244962,4.684478491,5.09E-10
SSTR2|PSMD12,0.155329888,0.086333852,0.279465973,5.15E-10
IL1A|KCNC2,2.600575249,1.923751972,3.515521609,5.17E-10
PDIA2|NOD2,0.393625803,0.293304364,0.528261055,5.25E-10
BICC1|CHRNA1,0.381703818,0.281649976,0.517300967,5.30E-10
ERCC5|PIK3R3,0.363751829,0.264342842,0.500544643,5.33E-10
ALDH3B1|RELN,3.01458905,2.12753885,4.271483521,5.44E-10
RPA1|MAPK8IP1,3.148587502,2.191763908,4.523116391,5.45E-10
VEGFA|ADORA1,2.613744757,1.92961041,3.540435739,5.46E-10
FGF13|S100A13,0.261444807,0.171131011,0.399421397,5.49E-10
ERBB2|PML,2.579812177,1.912327889,3.480277052,5.50E-10
PML|TOP2A,0.387030133,0.286732551,0.522411299,5.55E-10
IGFBP2|BRCA1,5.089931879,3.042821537,8.51427079,5.67E-10
MTDH|MAPK8IP1,3.128216176,2.181212675,4.48637428,5.68E-10
OXTR|RUNX1T1,3.921929437,2.545490726,6.042658242,5.78E-10
PIK3R3|PSMB9,0.345349052,0.246713225,0.483419434,5.80E-10
ATG7|EFNB1,0.326190651,0.228848268,0.464938372,5.82E-10
RPA1|RIN2,3.158051381,2.194820017,4.544012014,5.85E-10
HSPB1|CDC5L,4.02528418,2.590526451,6.254679515,5.91E-10
DIRAS3|ITGA2,2.542287763,1.892201258,3.415718621,5.92E-10
IL18|CYP2E1,5.967406572,3.390279553,10.50354127,5.93E-10
PRKCB|ITGA6,0.285086055,0.191601489,0.424182814,6.02E-10
NFIL3|NXPH3,2.696716575,1.969764748,3.691953717,6.02E-10
PIK3R3|PHF21A,2.666387142,1.954526848,3.637514827,6.05E-10
CD4|GADD45G,3.812941437,2.495567785,5.825737329,6.07E-10
RECQL|SSTR2,5.644596895,3.262372155,9.766351781,6.12E-10
LGALS8|PIGZ,4.518032803,2.801789175,7.285566163,6.17E-10
PDIA2|NOD1,0.257367586,0.167393812,0.395702048,6.24E-10
SSTR2|S100A13,0.221330656,0.137231951,0.356966866,6.25E-10
ERBB2|VEGFA,0.361029462,0.261399176,0.498633064,6.26E-10
PYCARD|BIRC5,0.389128835,0.288490659,0.524874013,6.34E-10
ATG7|VAMP8,0.320053554,0.223023342,0.45929846,6.34E-10
RPA1|PKP4,2.878395747,2.058582499,4.024692759,6.35E-10
SEMA6C|CTSS,0.291882004,0.197530506,0.431300998,6.36E-10
CASP6|BIRC5,0.315146631,0.218474544,0.454594834,6.52E-10
VEGFA|ATG5,3.25285114,2.237184864,4.729622799,6.57E-10
ITGB4|PIK3R1,2.922132908,2.079255661,4.106691107,6.58E-10
KCNK3|S100PBP,0.213649786,0.130901234,0.348707417,6.62E-10
TNFSF4|TP73,0.393903315,0.29303688,0.529489058,6.70E-10
OXTR|PIGZ,2.690022342,1.964625985,3.683255876,6.75E-10
PML|INPP5F,2.799450521,2.018756929,3.882053906,6.78E-10
RIN2|GAS1,0.325683821,0.228063603,0.465089342,6.79E-10
KCNK3|COL1A2,0.168440602,0.095658561,0.296599031,6.82E-10
TNFRSF11B|ACP5,2.598912741,1.918802857,3.520084105,6.83E-10
HSPB1|LARP4B,4.48922852,2.78582962,7.234172744,6.89E-10
GADD45G|PARP4,0.264319181,0.173163333,0.403460873,6.98E-10
WEE1|EZH2,3.029585192,2.12977674,4.309553327,7.06E-10
S100A11|ITGB4,2.579171724,1.908283997,3.48592075,7.09E-10
CDC25A|FMOD,0.368045189,0.267788765,0.505836237,7.25E-10
BCAT1|RND2,3.089023676,2.157604765,4.4225279,7.27E-10
PCSK1|KCNC2,4.812527363,2.918988765,7.934398341,7.31E-10
PSMB9|SNAP25,2.747528699,1.991833257,3.789932679,7.33E-10
PIK3R3|SHANK2,4.211666433,2.664878449,6.65626387,7.40E-10
BMPR1A|CD4,0.27875216,0.18561263,0.418628659,7.42E-10
TNFSF4|KCNC2,2.604598341,1.920273143,3.532795604,7.49E-10
RFC2|PDLIM1,0.295081064,0.200055818,0.435242701,7.51E-10
OXTR|CYP2E1,5.893196449,3.349776901,10.36778431,7.54E-10
KMO|BICC1,2.635297131,1.935541172,3.588035775,7.55E-10
OGDH|FYN,3.424236445,2.313105718,5.069113419,7.76E-10
PSMC1|BRCA1,0.332965416,0.234499983,0.47277602,7.84E-10
IL18|RUNX1T1,3.590138244,2.388381938,5.396579336,7.91E-10
ELN|OGDH,2.779229314,2.006183608,3.850153869,7.92E-10
PYCARD|PRKCG,3.509094116,2.35147076,5.236612643,7.93E-10
COL4A1|CLIC4,3.071452699,2.147477525,4.392978073,7.95E-10
KCNC2|CHI3L2,0.222372504,0.137674857,0.359176191,7.96E-10
TOP2A|MAPK8IP1,3.457193828,2.327639104,5.134897908,7.96E-10
VEGFA|SEMA6C,3.57933004,2.383253078,5.375679007,7.99E-10
SSTR2|TGFBI,0.264375159,0.172930581,0.404175042,8.11E-10
PDIA2|IL18,0.22499602,0.139778569,0.362167172,8.16E-10
TNR|LAPTM5,0.230779739,0.144521899,0.368520537,8.23E-10
PRKACA|PIK3R1,3.287027458,2.248095771,4.806089514,8.29E-10
COL4A1|HIST2H2BE,4.163735316,2.639029315,6.569344145,8.74E-10
LEF1|LUM,0.36165506,0.261260525,0.500628185,8.77E-10
SNX10|NXPH3,2.647059463,1.939018305,3.613645,8.81E-10
TNR|TNC,0.268934867,0.176704442,0.409304722,8.86E-10
ACTN1|MARCKSL1,3.281168658,2.243041177,4.799763763,9.21E-10
CASP9|PIK3R3,0.239459647,0.151520627,0.378436412,9.28E-10
ACTN1|PLIN3,2.842643362,2.033785873,3.973191766,9.63E-10
CDC25A|FABP5,0.381487561,0.280089455,0.519593854,9.77E-10
HSPA5|TNC,0.3754931,0.27426394,0.514085331,9.89E-10
TNFSF14|ADM2,3.299356937,2.249814173,4.838513479,9.92E-10
ELN|CYCS,2.664833088,1.945825481,3.649523277,1.00E-09
NAMPT|GADD45G,4.969723147,2.971179502,8.312573554,1.00E-09
HMOX1|SSTR2,5.881794259,3.330952118,10.38607055,1.01E-09
TNR|RIN2,0.339724382,0.240230552,0.480424554,1.02E-09
PRKCB|NXPH3,0.394316854,0.292464699,0.531639482,1.03E-09
PRKCB|UROS,0.39603294,0.294133712,0.533233979,1.04E-09
CDC5L|HIST2H2BE,0.331699484,0.232715054,0.472786551,1.04E-09
NGFR|IGFBP2,0.259106401,0.16791145,0.399830546,1.05E-09
TNC|SNAP25,3.105071183,2.157691634,4.468417497,1.05E-09
HIST2H2BE|NXPH3,2.760742451,1.991844845,3.826452094,1.08E-09
SSTR2|COL4A1,0.110128449,0.054169855,0.223893441,1.10E-09
HSPB1|PSMD14,4.054886764,2.58479889,6.361077737,1.10E-09
PSMC1|INPP5F,2.901703636,2.059748579,4.087821241,1.11E-09
BMPR1A|BGN,0.1716353,0.097350616,0.302603903,1.12E-09
IL6|PTK6,2.499981042,1.861580598,3.357311103,1.12E-09
PKP4|GAS1,0.330870986,0.231769069,0.472347798,1.13E-09
RFC2|FGF13,4.196892433,2.644763683,6.659916802,1.14E-09
DIRAS3|EZH2,2.585810405,1.904271912,3.511271373,1.16E-09
KCNC2|PTGS2,0.380866643,0.279094397,0.51975031,1.16E-09
PDIA2|OXTR,0.243097913,0.154071627,0.383565725,1.22E-09
TAT|CCR2,0.349969921,0.249443635,0.491008501,1.22E-09
BGN|UROS,6.666745552,3.615040852,12.29460415,1.24E-09
PRKACA|PSMC5,2.834388423,2.025196113,3.966903591,1.25E-09
ANXA5|CLIC4,2.504597448,1.862308436,3.36840464,1.26E-09
PCSK1|TNFRSF12A,0.343716582,0.243501639,0.485175744,1.26E-09
ADCYAP1R1|LAPTM5,0.195504532,0.115440018,0.331098545,1.26E-09
PIK3R3|S100A13,0.392945052,0.290656149,0.531231886,1.27E-09
GRID2|SHANK2,2.647878617,1.933585783,3.62604092,1.27E-09
ABCC3|S100A9,2.560974771,1.890365976,3.469482556,1.27E-09
PRKACA|TOP2A,0.385767206,0.283595706,0.524748203,1.30E-09
GADD45G|BGN,0.193727725,0.113998681,0.329218121,1.31E-09
RRM1|ACTN1,0.31245722,0.214567244,0.455006609,1.31E-09
SEMA6C|HDAC1,0.166824408,0.093533344,0.297545047,1.31E-09
CYP2E1|SIX6,0.350618558,0.249890059,0.491949834,1.32E-09
FGF13|CTSS,0.193698167,0.113958263,0.329234396,1.32E-09
MAPK8IP1|BCL2L1,0.330667869,0.231241003,0.472845378,1.32E-09
CD4|RRM2,0.35359228,0.252675008,0.494815459,1.33E-09
CASP9|CD4,0.211546728,0.12803031,0.349542373,1.34E-09
ELN|SHANK2,6.197295273,3.435988722,11.17770511,1.35E-09
TNFRSF14|S100PBP,2.886811499,2.048579135,4.068029634,1.38E-09
KCNK3|RECQL,0.194339801,0.114379805,0.330197787,1.39E-09
ERBB2|SNAP25,2.501043779,1.859024238,3.364786675,1.39E-09
ADORA1|S100A11,0.39862024,0.295971307,0.536869934,1.41E-09
SSTR2|PSMB10,0.192911956,0.113238759,0.328642092,1.41E-09
TOP2A|GRID2,6.114135423,3.401655814,10.98954569,1.43E-09
NFIL3|TOP3B,4.345994313,2.70028539,6.994692726,1.44E-09
PTPN6|WEE1,0.370618648,0.268698466,0.511198238,1.45E-09
IL18|KCNC2,3.634991107,2.39275296,5.522158188,1.46E-09
FMOD|ITGB4,3.212647536,2.200968768,4.689346046,1.46E-09
IL18|BIRC5,0.398703749,0.295960679,0.537114188,1.47E-09
PML|BGN,0.236648384,0.148340915,0.377525362,1.47E-09
CTSZ|BMPR1A,5.250256372,3.066951,8.98781623,1.49E-09
PML|HMOX1,0.387639651,0.28508764,0.527081774,1.50E-09
HSPB1|INPP5F,4.114760109,2.600808467,6.509995248,1.51E-09
CASP9|ATG7,0.29004874,0.194143849,0.433329573,1.52E-09
LAMP2|FYN,2.552222645,1.883250232,3.458828952,1.53E-09
SIRT1|HDAC1,0.229701547,0.14252938,0.370188944,1.53E-09
VEGFA|ELN,2.493789282,1.85395977,3.35443362,1.53E-09
KCNC2|PLAT,0.202781682,0.120834518,0.340303509,1.53E-09
PTGS2|PRKCG,2.561547623,1.887810486,3.47573354,1.54E-09
RPA1|TOP2A,0.361149289,0.259468176,0.50267748,1.57E-09
PSMD14|SNAP25,2.502677564,1.85804668,3.370956746,1.57E-09
ERBB2|ITGA6,2.763746481,1.986686618,3.844740555,1.58E-09
CHI3L2|S100A13,2.523283962,1.868171066,3.40812577,1.59E-09
KCNC2|FPR1,0.212833195,0.128754089,0.35181771,1.60E-09
IL18|PRKCG,3.38020556,2.275682031,5.0208199,1.61E-09
VEGFA|S100B,3.089572191,2.141590054,4.457181852,1.61E-09
ERBB2|COL1A2,0.369346928,0.267227694,0.510490329,1.62E-09
TNFRSF12A|KLHL4,2.524617925,1.868455645,3.411210582,1.63E-09
NAMPT|RRM1,2.926665144,2.064426219,4.149031235,1.63E-09
ANXA5|SNAP25,3.874068531,2.494510425,6.016574167,1.64E-09
PDIA2|ABCA5,0.361390053,0.25957966,0.503131758,1.65E-09
EZH2|PLAT,0.308357627,0.210333405,0.452065264,1.67E-09
COL1A1|HIST2H2BE,2.533192883,1.871622237,3.42861185,1.76E-09
PDIA2|ITGA2,0.239495757,0.150368912,0.381449976,1.76E-09
ITGA2|INPP5F,3.208409903,2.194867201,4.689984934,1.76E-09
CASP6|NOD1,2.731886064,1.969341084,3.7896947,1.76E-09
PYCARD|KCNC2,3.25906775,2.217736073,4.789353759,1.80E-09
CTSZ|OGDH,2.93479098,2.066404598,4.168108272,1.80E-09
NFIL3|BCAT1,0.387665068,0.284668865,0.527926385,1.81E-09
SEMA6C|ABCA5,0.349778066,0.248367583,0.492595265,1.82E-09
ITGA2|ATG5,2.840156402,2.021000191,3.991334798,1.82E-09
CTSZ|SHANK2,4.049969529,2.566990262,6.389682666,1.83E-09
IL6|TAT,3.041743103,2.116430586,4.371606216,1.84E-09
NFIL3|S100A11,0.327341734,0.227439319,0.471126151,1.84E-09
EZH2|PIGZ,3.524246238,2.337056087,5.314511541,1.85E-09
TP63|PDIA2,3.090081035,2.138798395,4.464469782,1.86E-09
PTK6|CYP2E1,2.53053831,1.869402097,3.425493182,1.86E-09
PTPN6|GRID2,3.506384885,2.328694464,5.279668567,1.88E-09
PDIA2|NGFR,0.128116412,0.065518297,0.250522615,1.91E-09
PSMF1|TNC,0.272770548,0.178499827,0.416828256,1.92E-09
HSPB1|PLIN3,3.472972948,2.312992735,5.214690437,1.93E-09
SIRT1|SHANK2,3.34243227,2.253589872,4.957358754,1.97E-09
CORO1A|BGN,0.273662557,0.179201982,0.417914993,1.99E-09
TP63|CASP5,0.392177394,0.288827272,0.532508953,2.00E-09
TNFRSF12A|RIN1,3.939002646,2.515814545,6.167283624,2.06E-09
LEF1|TOM1L1,0.296792206,0.199486753,0.441561217,2.06E-09
PSMD6|CTSS,0.40679503,0.303122382,0.545925362,2.06E-09
CDC5L|PSMB9,0.332014797,0.231474942,0.47622358,2.09E-09
ATG5|SNX10,0.397403979,0.293846423,0.537457361,2.09E-09
DLC1|COL4A1,0.29086369,0.194152686,0.435748215,2.13E-09
BGN|SHANK2,6.487876937,3.517689337,11.9659649,2.13E-09
GNL3L|RIN1,0.314621084,0.21546491,0.459408572,2.14E-09
PSMD6|HDAC1,0.383445853,0.280153209,0.524822554,2.15E-09
LGALS8|MELK,0.345922836,0.244355704,0.489706631,2.15E-09
PCSK1|IGFBP2,0.187116723,0.108069918,0.323981628,2.18E-09
PIK3R3|INPP5F,2.57495357,1.888970152,3.510053287,2.18E-09
CDC5L|PARP4,0.405173795,0.301379759,0.5447141,2.19E-09
ANXA5|TNR,4.492261668,2.745862365,7.349390543,2.21E-09
BID|GAS1,0.365608701,0.262876143,0.508489361,2.26E-09
ADCYAP1R1|BAG1,0.390448545,0.286836542,0.531487602,2.27E-09
NOD1|PIGZ,2.50689318,1.854583457,3.388638776,2.28E-09
PARP4|INPP5F,2.923242669,2.056131778,4.156031143,2.30E-09
FABP5|ABCA5,2.58524282,1.893048953,3.530537562,2.32E-09
GRIK2|ITGB4,0.316589822,0.217055253,0.46176775,2.34E-09
PSMD6|GRIK2,2.807566582,2.000676258,3.939882867,2.35E-09
IL2RG|PTGER3,3.466960284,2.305162541,5.214301984,2.36E-09
CASP3|COL1A2,0.302773522,0.204440385,0.448403605,2.48E-09
BMPR1A|ADORA1,0.326402426,0.225901428,0.471615187,2.48E-09
KCNK3|PSMB10,0.230387872,0.142180968,0.373316994,2.51E-09
FMOD|ADORA1,2.991716655,2.08649174,4.289673605,2.52E-09
PSMD12|S100A13,0.36436684,0.261394578,0.507903396,2.56E-09
ADCYAP1R1|TNC,0.209326677,0.125076137,0.350327877,2.65E-09
PRKACA|SNAP25,2.529197498,1.863286866,3.433094549,2.65E-09
DHRS2|S100A9,0.263085598,0.169473434,0.408406382,2.67E-09
ACP5|CYP2D6,5.249783582,3.039646149,9.066919736,2.72E-09
PSMD12|COL1A2,0.270655697,0.175940807,0.416358818,2.73E-09
TOP2A|RND2,2.920462827,2.051331037,4.157838482,2.74E-09
PML|SHANK2,4.939116691,2.916860114,8.363401992,2.79E-09
RECQL|COL1A2,0.282951724,0.186592218,0.429072974,2.80E-09
MCM2|TOP3B,4.975571396,2.931066141,8.446179489,2.80E-09
PTGER3|BICC1,0.336058996,0.2345143,0.481572549,2.84E-09
PSMD5|COL4A1,0.144589915,0.076381631,0.273707741,2.86E-09
VEGFA|HSPB1,2.562579098,1.878438261,3.495888989,2.88E-09
MELK|ABCA5,2.497211012,1.846096252,3.377972753,2.90E-09
TOP2A|PSMF1,2.998726158,2.086873959,4.309008951,2.90E-09
PDLIM1|SNAP25,3.064332094,2.117309406,4.434935753,2.90E-09
GNL3L|COL4A1,0.191114588,0.110668137,0.330038858,2.91E-09
BICC1|PTK6,2.513797038,1.85415677,3.408112868,2.92E-09
PDIA2|CHI3L2,0.131222704,0.067099374,0.256625317,2.95E-09
TNFRSF14|PRKCG,3.611206599,2.36264104,5.519591374,2.99E-09
SHANK2|UROS,0.31174974,0.212084161,0.458251572,3.02E-09
HSPA5|RAP2A,4.119576283,2.579858755,6.57823174,3.05E-09
PYCARD|RUNX1T1,3.179600901,2.168845555,4.661402408,3.10E-09
